player_id,player_name,age,current_score,potential_score,potential_rank,similar_gk_1,similarity_score_1,sim1_young_age,sim1_shot_stopping,sim1_handling,sim1_distribution,sim1_sweeping,sim1_reliability,sim1_consistency,similar_gk_2,similarity_score_2,sim2_young_age,sim2_shot_stopping,sim2_handling,sim2_distribution,sim2_sweeping,sim2_reliability,sim2_consistency,similar_gk_3,similarity_score_3,sim3_young_age,sim3_shot_stopping,sim3_handling,sim3_distribution,sim3_sweeping,sim3_reliability,sim3_consistency
12926.0,Samuel Brolin,25.0,51.33612085834444,,,Taishi Brandon Nozawa,0.9993476215031799,23.0,48.16414606588572,48.96902843973658,48.98613572643285,48.471602523229684,48.16491925958806,44.35952270254134,Brent Gabriël,0.9992014918524335,27.0,49.72605345178301,57.19437178251265,50.296485018336696,52.109707959126325,53.47851953621941,44.60148909775798,Kamil Grabara,0.9991013254449171,27.0,47.95326297186434,49.86294260858529,47.83935939837255,50.42926376959961,48.9108513203225,43.21550450123318
146483.0,Malwin Zok,22.0,51.32361062547311,,,Hervé Koffi,0.9979334125326516,29.0,52.696353931360704,54.15274124872919,47.40748326499958,49.3595509736496,52.37970963047071,43.2914747081194,Antonín Kinský,0.9978173185956746,22.0,51.88404653057087,53.3514087554018,47.5857205047183,49.69453672187339,56.317255831060976,44.61048816238198,Pavlo Isenko,0.9971813579184086,22.0,49.833201910802565,49.90900482212886,47.524404914199245,48.59824951669898,51.62453686442999,43.914272751233504
32389.0,Florian Wiegele,24.0,51.2343754118701,,,Marco Bizot,0.9969742121683951,35.0,55.260289444014695,,,,45.52157336777201,40.12203085510723,Nacho Miras,0.9969391291464069,28.0,48.7938091651079,47.71209134733794,49.31243331379464,47.810417360875455,43.66765289912867,43.72231283715715,Andrea Hoxha,0.9960601238622995,26.0,54.632190511818685,46.781928732438104,51.94897888011032,42.69658991973789,54.98302139277174,45.09052388771825
51611.0,Maxim Deman,24.0,51.234278040490516,,,Andrija Katic,0.9915410692559329,24.0,45.246200331557006,51.7338110413664,57.3644801484022,49.487108187905434,42.67767530386597,43.16268065050644,Maximilian Weisbäcker,0.9874321265767397,24.0,46.842607074229676,67.39076021898605,50.77472752504936,46.82245372648347,47.71193366016076,42.344985075272,Nacho Miras,0.9867729229521138,28.0,48.7938091651079,47.71209134733794,49.31243331379464,47.810417360875455,43.66765289912867,43.72231283715715
168476.0,Jovan Jovic,23.0,51.22976851463865,,,Brent Gabriël,0.9994060484787552,27.0,49.72605345178301,57.19437178251265,50.296485018336696,52.109707959126325,53.47851953621941,44.60148909775798,Pavlo Isenko,0.9993127587729462,22.0,49.833201910802565,49.90900482212886,47.524404914199245,48.59824951669898,51.62453686442999,43.914272751233504,Kamil Grabara,0.9993056293441558,27.0,47.95326297186434,49.86294260858529,47.83935939837255,50.42926376959961,48.9108513203225,43.21550450123318
43239.0,Jari De Busser,26.0,51.16266547804269,,,Hervé Koffi,0.9995519224395524,29.0,52.696353931360704,54.15274124872919,47.40748326499958,49.3595509736496,52.37970963047071,43.2914747081194,Antonín Kinský,0.9992915178568735,22.0,51.88404653057087,53.3514087554018,47.5857205047183,49.69453672187339,56.317255831060976,44.61048816238198,Pavlo Isenko,0.9987717321666447,22.0,49.833201910802565,49.90900482212886,47.524404914199245,48.59824951669898,51.62453686442999,43.914272751233504
53183.0,Simon Ngapandouetnbu,22.0,50.99475943427322,,,Nacho Miras,0.9976496730221214,28.0,48.7938091651079,47.71209134733794,49.31243331379464,47.810417360875455,43.66765289912867,43.72231283715715,Andrija Katic,0.9975092128071426,24.0,45.246200331557006,51.7338110413664,57.3644801484022,49.487108187905434,42.67767530386597,43.16268065050644,Marco Bizot,0.9970072824424268,35.0,55.260289444014695,,,,45.52157336777201,40.12203085510723
51830.0,Youri Schoonderwaldt,25.0,50.960654801246754,,,Jari De Busser,0.9994085510967554,26.0,52.08468604486447,52.846583284940664,51.03032658145914,58.927199630940535,50.32700647550509,44.67479529162929,Jean Butez,0.9989056129190304,30.0,50.77469879346565,55.81718097111096,50.82773405728266,58.35957802315499,51.093261271682856,43.592453318279176,Hidde Jurjus,0.9986446438321108,32.0,48.53062899835782,47.090276920827684,53.46750437751949,57.90990420427275,46.07347319147256,43.20882783813978
83010.0,Jan Olschowsky,24.0,50.6390760158502,,,Jari De Busser,0.9993910164519194,26.0,52.08468604486447,52.846583284940664,51.03032658145914,58.927199630940535,50.32700647550509,44.67479529162929,Jean Butez,0.9992495879079644,30.0,50.77469879346565,55.81718097111096,50.82773405728266,58.35957802315499,51.093261271682856,43.592453318279176,Kamil Grabara,0.9991572025917671,27.0,47.95326297186434,49.86294260858529,47.83935939837255,50.42926376959961,48.9108513203225,43.21550450123318
49611.0,Diant Ramaj,24.0,50.595359412909005,,,Marius Müller,0.9985347047656309,32.0,50.618483343805,52.05214980260434,46.71950877803234,53.296794247971604,61.24892877012243,44.95887057322816,Fabian de Keijzer,0.9979912442651862,25.0,50.10603685143083,47.51608865431524,40.740750040068384,45.85694801697373,62.03973063982812,46.390634748710504,Matous Trmal,0.9977037767487904,27.0,47.260051870133246,49.682929433036996,42.75705793864761,50.899266064812615,55.028738995062554,43.85371094262805
